frame_idx,sam2_label,gt_bird_id,iou,is_error,iou_threshold
1839,1,75,0.648,0,0.5
1839,3,38,0.6028,0,0.5
1839,4,14,0.5975,0,0.5
1840,2,113,0.7151,0,0.5
1840,1,75,0.6298,0,0.5
1840,3,38,0.608,0,0.5
1840,4,14,0.358,1,0.5
1841,2,113,0.7236,0,0.5
1841,1,75,0.7142,0,0.5
1841,3,38,0.6705,0,0.5
1841,4,14,0.4819,1,0.5
1842,1,75,0.7615,0,0.5
1842,3,38,0.6693,0,0.5
1842,2,113,0.6611,0,0.5
1842,4,14,0.5171,0,0.5
1843,1,75,0.7528,0,0.5
1843,3,38,0.6467,0,0.5
1843,2,113,0.6195,0,0.5
1843,4,14,0.3588,1,0.5
1844,1,75,0.7187,0,0.5
1844,3,38,0.6529,0,0.5
1844,2,113,0.606,0,0.5
1844,4,14,0.4488,1,0.5
1845,1,75,0.8046,0,0.5
1845,3,38,0.7363,0,0.5
1845,4,14,0.7027,0,0.5
1845,2,113,0.5366,0,0.5
1846,1,75,0.7753,0,0.5
1846,3,38,0.6301,0,0.5
1846,4,14,0.5146,0,0.5
1846,2,113,0.5052,0,0.5
1847,1,75,0.7798,0,0.5
1847,3,38,0.621,0,0.5
1847,4,14,0.5826,0,0.5
1847,2,113,0.4099,1,0.5
1848,1,75,0.7672,0,0.5
1848,3,38,0.6436,0,0.5
1848,4,14,0.5921,0,0.5
1848,2,113,0.3381,1,0.5
1849,3,38,0.8192,0,0.5
1849,1,75,0.7227,0,0.5
1849,4,14,0.5752,0,0.5
1849,2,113,0.3697,1,0.5
1850,3,38,0.8788,0,0.5
1850,1,75,0.7168,0,0.5
1850,4,14,0.6161,0,0.5
1850,2,113,0.4347,1,0.5
1851,3,38,0.7653,0,0.5
1851,1,75,0.6728,0,0.5
1851,4,14,0.6674,0,0.5
1851,2,113,0.5658,0,0.5
1852,3,38,0.7842,0,0.5
1852,4,14,0.679,0,0.5
1852,2,113,0.6615,0,0.5
1852,1,75,0.6527,0,0.5
1853,3,38,0.8084,0,0.5
1853,2,113,0.7041,0,0.5
1853,4,14,0.6867,0,0.5
1853,1,75,0.5913,0,0.5
1854,2,113,0.707,0,0.5
1854,3,38,0.6949,0,0.5
1854,4,14,0.6828,0,0.5
1854,1,75,0.6753,0,0.5
1855,3,38,0.7523,0,0.5
1855,2,113,0.6137,0,0.5
1855,4,14,0.5789,0,0.5
1855,1,75,0.529,0,0.5
1856,3,38,0.7648,0,0.5
1856,2,113,0.5834,0,0.5
1856,4,14,0.5219,0,0.5
1856,1,75,0.5142,0,0.5
1857,3,38,0.7117,0,0.5
1857,4,14,0.5392,0,0.5
1857,1,75,0.5027,0,0.5
1857,2,113,0.4645,1,0.5
1858,3,38,0.7233,0,0.5
1858,4,14,0.6543,0,0.5
1858,1,75,0.5216,0,0.5
1858,2,113,0.3472,1,0.5
1859,1,75,0.7784,0,0.5
1859,4,14,0.7497,0,0.5
1859,3,38,0.7357,0,0.5
1859,2,113,0.2324,1,0.5
1860,1,75,0.7139,0,0.5
1860,4,14,0.7129,0,0.5
1860,3,38,0.712,0,0.5
1860,2,113,0.1619,1,0.5
1861,4,14,0.6399,0,0.5
1861,1,75,0.6366,0,0.5
1861,3,38,0.6289,0,0.5
1861,2,113,0.2123,1,0.5
1862,1,75,0.6239,0,0.5
1862,4,14,0.6154,0,0.5
1862,3,38,0.5643,0,0.5
1862,2,113,0.2089,1,0.5
1863,1,75,0.6812,0,0.5
1863,4,14,0.6495,0,0.5
1863,3,38,0.4182,1,0.5
1863,2,113,0.1902,1,0.5
1864,1,75,0.8179,0,0.5
1864,4,14,0.7081,0,0.5
1864,3,38,0.3575,1,0.5
1864,2,113,0.1973,1,0.5
1865,1,75,0.881,0,0.5
1865,4,14,0.7368,0,0.5
1865,3,38,0.3583,1,0.5
1865,2,113,0.2547,1,0.5
1866,1,75,0.8975,0,0.5
1866,4,14,0.7147,0,0.5
1866,3,38,0.355,1,0.5
1866,2,113,0.3221,1,0.5
1867,1,75,0.9167,0,0.5
1867,4,14,0.7198,0,0.5
1867,3,38,0.3659,1,0.5
1867,2,113,0.2969,1,0.5
1868,1,75,0.9212,0,0.5
1868,4,14,0.7313,0,0.5
1868,2,113,0.3165,1,0.5
1868,3,38,0.2806,1,0.5
1869,1,75,0.9157,0,0.5
1869,4,14,0.7577,0,0.5
1869,2,113,0.3471,1,0.5
1869,3,38,0.2932,1,0.5
1870,1,75,0.9084,0,0.5
1870,4,14,0.7351,0,0.5
1870,2,113,0.3649,1,0.5
1870,3,38,0.2581,1,0.5
1871,1,75,0.8928,0,0.5
1871,4,14,0.7544,0,0.5
1871,2,113,0.418,1,0.5
1871,3,38,0.322,1,0.5
1872,1,75,0.9,0,0.5
1872,4,14,0.6932,0,0.5
1872,2,113,0.4852,1,0.5
1872,3,38,0.3176,1,0.5
1873,1,75,0.9019,0,0.5
1873,4,14,0.7047,0,0.5
1873,2,113,0.3666,1,0.5
1873,3,38,0.3263,1,0.5
1874,1,75,0.907,0,0.5
1874,4,14,0.6942,0,0.5
1874,3,38,0.3135,1,0.5
1874,2,113,0.2721,1,0.5
1875,1,75,0.9064,0,0.5
1875,4,14,0.727,0,0.5
1875,3,38,0.3053,1,0.5
1875,2,113,0.2662,1,0.5
1876,1,75,0.9045,0,0.5
1876,4,14,0.7289,0,0.5
1876,3,38,0.3789,1,0.5
1876,2,113,0.2841,1,0.5
1877,1,75,0.8962,0,0.5
1877,4,14,0.6963,0,0.5
1877,3,38,0.4194,1,0.5
1877,2,113,0.3245,1,0.5
1878,1,75,0.8719,0,0.5
1878,4,14,0.7327,0,0.5
1878,3,38,0.4711,1,0.5
1878,2,113,0.4033,1,0.5
1879,1,75,0.8683,0,0.5
1879,4,14,0.6956,0,0.5
1879,2,113,0.4648,1,0.5
1879,3,38,0.4213,1,0.5
1880,1,75,0.872,0,0.5
1880,4,14,0.7306,0,0.5
1880,2,113,0.4145,1,0.5
1880,3,38,0.3567,1,0.5
1881,1,75,0.8934,0,0.5
1881,4,14,0.6989,0,0.5
1881,3,38,0.3772,1,0.5
1881,2,113,0.3095,1,0.5
1882,1,75,0.8976,0,0.5
1882,4,14,0.6978,0,0.5
1882,3,38,0.4114,1,0.5
1882,2,113,0.2552,1,0.5
1883,1,75,0.9043,0,0.5
1883,4,14,0.692,0,0.5
1883,3,38,0.3572,1,0.5
1883,2,113,0.2506,1,0.5
1884,1,75,0.8968,0,0.5
1884,4,14,0.7359,0,0.5
1884,3,38,0.3435,1,0.5
1884,2,113,0.2708,1,0.5
1885,1,75,0.9046,0,0.5
1885,4,14,0.6843,0,0.5
1885,3,38,0.4142,1,0.5
1885,2,113,0.3373,1,0.5
1886,1,75,0.8901,0,0.5
1886,4,14,0.7175,0,0.5
1886,3,38,0.4696,1,0.5
1886,2,113,0.4067,1,0.5
1887,1,75,0.8794,0,0.5
1887,4,14,0.6747,0,0.5
1887,3,38,0.5826,0,0.5
1887,2,113,0.4127,1,0.5
1888,1,75,0.8715,0,0.5
1888,4,14,0.6919,0,0.5
1888,3,38,0.5865,0,0.5
1888,2,113,0.374,1,0.5
1889,1,75,0.8366,0,0.5
1889,4,14,0.6645,0,0.5
1889,3,38,0.6468,0,0.5
1889,2,113,0.3519,1,0.5
1890,1,75,0.8358,0,0.5
1890,4,14,0.7099,0,0.5
1890,3,38,0.7075,0,0.5
1890,2,113,0.3443,1,0.5
1891,1,75,0.8635,0,0.5
1891,4,14,0.7302,0,0.5
1891,3,38,0.7226,0,0.5
1891,2,113,0.3481,1,0.5
1892,1,75,0.9028,0,0.5
1892,4,14,0.7119,0,0.5
1892,3,38,0.6925,0,0.5
1892,2,113,0.3958,1,0.5
1893,1,75,0.907,0,0.5
1893,4,14,0.7321,0,0.5
1893,3,38,0.6865,0,0.5
1893,2,113,0.4307,1,0.5
1894,1,75,0.8974,0,0.5
1894,3,38,0.7384,0,0.5
1894,4,14,0.7368,0,0.5
1894,2,113,0.5196,0,0.5
1895,1,75,0.8654,0,0.5
1895,3,38,0.7764,0,0.5
1895,4,14,0.719,0,0.5
1895,2,113,0.4916,1,0.5
1896,1,75,0.8396,0,0.5
1896,3,38,0.7354,0,0.5
1896,4,14,0.6966,0,0.5
1896,2,113,0.4432,1,0.5
1897,1,75,0.8355,0,0.5
1897,3,38,0.7897,0,0.5
1897,4,14,0.6711,0,0.5
1897,2,113,0.4128,1,0.5
1898,1,75,0.838,0,0.5
1898,3,38,0.7866,0,0.5
1898,4,14,0.6922,0,0.5
1898,2,113,0.3825,1,0.5
1899,1,75,0.8436,0,0.5
1899,3,38,0.8138,0,0.5
1899,4,14,0.7105,0,0.5
1899,2,113,0.3879,1,0.5
1900,1,75,0.8473,0,0.5
1900,3,38,0.823,0,0.5
1900,4,14,0.686,0,0.5
1900,2,113,0.4741,1,0.5
1901,1,75,0.8635,0,0.5
1901,3,38,0.8143,0,0.5
1901,4,14,0.6876,0,0.5
1901,2,113,0.5109,0,0.5
1902,1,75,0.8657,0,0.5
1902,3,38,0.8131,0,0.5
1902,4,14,0.6777,0,0.5
1902,2,113,0.5272,0,0.5
1903,1,75,0.8759,0,0.5
1903,3,38,0.7617,0,0.5
1903,4,14,0.7161,0,0.5
1903,2,113,0.4897,1,0.5
1904,1,75,0.8779,0,0.5
1904,3,38,0.782,0,0.5
1904,4,14,0.7561,0,0.5
1904,2,113,0.4922,1,0.5
1905,1,75,0.8915,0,0.5
1905,4,14,0.7677,0,0.5
1905,3,38,0.7088,0,0.5
1905,2,113,0.5049,0,0.5
1906,1,75,0.8977,0,0.5
1906,3,38,0.798,0,0.5
1906,4,14,0.7429,0,0.5
1906,2,113,0.5666,0,0.5
1907,1,75,0.8999,0,0.5
1907,3,38,0.8687,0,0.5
1907,4,14,0.7675,0,0.5
1907,2,113,0.6245,0,0.5
1908,1,75,0.8988,0,0.5
1908,3,38,0.7459,0,0.5
1908,4,14,0.6812,0,0.5
1908,2,113,0.646,0,0.5
1909,1,75,0.9024,0,0.5
1909,3,38,0.7386,0,0.5
1909,4,14,0.6947,0,0.5
1909,2,113,0.595,0,0.5
1910,1,75,0.9099,0,0.5
1910,3,38,0.7948,0,0.5
1910,4,14,0.651,0,0.5
1910,2,113,0.5478,0,0.5
1911,1,75,0.8898,0,0.5
1911,3,38,0.8478,0,0.5
1911,4,14,0.6139,0,0.5
1911,2,113,0.4635,1,0.5
1912,3,38,0.9105,0,0.5
1912,1,75,0.8833,0,0.5
1912,4,14,0.6126,0,0.5
1912,2,113,0.4729,1,0.5
1913,3,38,0.9127,0,0.5
1913,1,75,0.8753,0,0.5
1913,4,14,0.5986,0,0.5
1913,2,113,0.5676,0,0.5
1914,3,38,0.918,0,0.5
1914,1,75,0.874,0,0.5
1914,2,113,0.6497,0,0.5
1914,4,14,0.6279,0,0.5
1915,1,75,0.8717,0,0.5
1915,3,38,0.8379,0,0.5
1915,2,113,0.713,0,0.5
1915,4,14,0.6568,0,0.5
1916,1,75,0.8667,0,0.5
1916,3,38,0.8315,0,0.5
1916,2,113,0.7088,0,0.5
1916,4,14,0.6962,0,0.5
1917,3,38,0.8899,0,0.5
1917,1,75,0.8462,0,0.5
1917,4,14,0.6901,0,0.5
1917,2,113,0.5881,0,0.5
1918,3,38,0.9157,0,0.5
1918,1,75,0.8368,0,0.5
1918,4,14,0.6879,0,0.5
1918,2,113,0.4598,1,0.5
1919,3,38,0.9293,0,0.5
1919,1,75,0.8292,0,0.5
1919,4,14,0.6843,0,0.5
1919,2,113,0.4062,1,0.5
1920,3,38,0.9164,0,0.5
1920,1,75,0.8492,0,0.5
1920,4,14,0.6705,0,0.5
1920,2,113,0.4108,1,0.5
1921,3,38,0.9222,0,0.5
1921,1,75,0.8549,0,0.5
1921,4,14,0.6618,0,0.5
1921,2,113,0.4614,1,0.5
1922,3,38,0.9056,0,0.5
1922,1,75,0.8598,0,0.5
1922,4,14,0.6598,0,0.5
1922,2,113,0.4778,1,0.5
1923,3,38,0.8934,0,0.5
1923,1,75,0.8584,0,0.5
1923,4,14,0.6664,0,0.5
1923,2,113,0.3891,1,0.5
1924,3,38,0.8945,0,0.5
1924,1,75,0.8574,0,0.5
1924,4,14,0.6759,0,0.5
1924,2,113,0.2905,1,0.5
1925,3,38,0.8989,0,0.5
1925,1,75,0.8613,0,0.5
1925,4,14,0.6736,0,0.5
1925,2,113,0.2494,1,0.5
1926,3,38,0.9231,0,0.5
1926,1,75,0.8579,0,0.5
1926,4,14,0.6699,0,0.5
1926,2,113,0.2375,1,0.5
1927,3,38,0.8999,0,0.5
1927,1,75,0.8586,0,0.5
1927,4,14,0.663,0,0.5
1927,2,113,0.279,1,0.5
1928,3,38,0.8641,0,0.5
1928,1,75,0.8562,0,0.5
1928,4,14,0.663,0,0.5
1928,2,113,0.3333,1,0.5
1929,3,38,0.8901,0,0.5
1929,1,75,0.8618,0,0.5
1929,4,14,0.6781,0,0.5
1929,2,113,0.3409,1,0.5
1930,1,75,0.8762,0,0.5
1930,3,38,0.8335,0,0.5
1930,4,14,0.6888,0,0.5
1930,2,113,0.2813,1,0.5
1931,1,75,0.8655,0,0.5
1931,3,38,0.7309,0,0.5
1931,4,14,0.6797,0,0.5
1931,2,113,0.2262,1,0.5
1932,1,75,0.8576,0,0.5
1932,4,14,0.6719,0,0.5
1932,3,38,0.6204,0,0.5
1932,2,113,0.2103,1,0.5
1933,1,75,0.8513,0,0.5
1933,4,14,0.671,0,0.5
1933,3,38,0.6428,0,0.5
1933,2,113,0.202,1,0.5
1934,1,75,0.8486,0,0.5
1934,3,38,0.6814,0,0.5
1934,4,14,0.6689,0,0.5
1934,2,113,0.2036,1,0.5
1935,1,75,0.8462,0,0.5
1935,4,14,0.6744,0,0.5
1935,3,38,0.6312,0,0.5
1935,2,113,0.2217,1,0.5
1936,1,75,0.8493,0,0.5
1936,4,14,0.6756,0,0.5
1936,3,38,0.6326,0,0.5
1936,2,113,0.2567,1,0.5
1937,1,75,0.8565,0,0.5
1937,4,14,0.6823,0,0.5
1937,3,38,0.6649,0,0.5
1937,2,113,0.1999,1,0.5
1938,1,75,0.8657,0,0.5
1938,4,14,0.6873,0,0.5
1938,3,38,0.6366,0,0.5
1938,2,113,0.1976,1,0.5
1939,1,75,0.868,0,0.5
1939,4,14,0.6882,0,0.5
1939,3,38,0.6864,0,0.5
1939,2,113,0.1861,1,0.5
1940,1,75,0.8645,0,0.5
1940,4,14,0.701,0,0.5
1940,3,38,0.6506,0,0.5
1940,2,113,0.187,1,0.5
1941,1,75,0.8773,0,0.5
1941,4,14,0.6836,0,0.5
1941,3,38,0.6631,0,0.5
1941,2,113,0.2084,1,0.5
1942,1,75,0.8765,0,0.5
1942,3,38,0.6988,0,0.5
1942,4,14,0.6849,0,0.5
1942,2,113,0.235,1,0.5
1943,1,75,0.8662,0,0.5
1943,3,38,0.8172,0,0.5
1943,4,14,0.6869,0,0.5
1943,2,113,0.2452,1,0.5
1944,3,38,0.778,0,0.5
1944,4,14,0.6859,0,0.5
1944,1,75,0.6229,0,0.5
1944,2,113,0.2541,1,0.5
1945,1,75,0.865,0,0.5
1945,3,38,0.7904,0,0.5
1945,4,14,0.6873,0,0.5
1945,2,113,0.2618,1,0.5
1946,1,75,0.8646,0,0.5
1946,3,38,0.8174,0,0.5
1946,4,14,0.6831,0,0.5
1946,2,113,0.2619,1,0.5
1947,3,38,0.9013,0,0.5
1947,1,75,0.865,0,0.5
1947,4,14,0.682,0,0.5
1947,2,113,0.2861,1,0.5
1948,3,38,0.873,0,0.5
1948,1,75,0.863,0,0.5
1948,4,14,0.6938,0,0.5
1948,2,113,0.3265,1,0.5
1949,3,38,0.8518,0,0.5
1949,1,75,0.849,0,0.5
1949,4,14,0.6974,0,0.5
1949,2,113,0.3608,1,0.5
1950,1,75,0.855,0,0.5
1950,3,38,0.8547,0,0.5
1950,4,14,0.7004,0,0.5
1950,2,113,0.3409,1,0.5
1951,3,38,0.9002,0,0.5
1951,1,75,0.8477,0,0.5
1951,4,14,0.6987,0,0.5
1951,2,113,0.2843,1,0.5
1952,3,38,0.9179,0,0.5
1952,1,75,0.8474,0,0.5
1952,4,14,0.686,0,0.5
1952,2,113,0.2676,1,0.5
1953,1,75,0.8453,0,0.5
1953,3,38,0.8366,0,0.5
1953,4,14,0.6866,0,0.5
1953,2,113,0.3172,1,0.5
1954,3,38,0.8441,0,0.5
1954,1,75,0.7589,0,0.5
1954,4,14,0.6884,0,0.5
1954,2,113,0.4439,1,0.5
1955,1,75,0.8602,0,0.5
1955,3,38,0.8414,0,0.5
1955,4,14,0.7184,0,0.5
1955,2,113,0.5985,0,0.5
1956,3,38,0.8693,0,0.5
1956,1,75,0.8621,0,0.5
1956,4,14,0.7214,0,0.5
1956,2,113,0.7209,0,0.5
1957,1,75,0.8674,0,0.5
1957,3,38,0.8585,0,0.5
1957,2,113,0.7785,0,0.5
1957,4,14,0.7235,0,0.5
1958,1,75,0.8643,0,0.5
1958,3,38,0.8468,0,0.5
1958,2,113,0.7287,0,0.5
1958,4,14,0.7265,0,0.5
1959,3,38,0.8719,0,0.5
1959,1,75,0.8666,0,0.5
1959,4,14,0.7255,0,0.5
1959,2,113,0.6866,0,0.5
1960,3,38,0.911,0,0.5
1960,1,75,0.8614,0,0.5
1960,4,14,0.7193,0,0.5
1960,2,113,0.7076,0,0.5
1961,1,75,0.863,0,0.5
1961,3,38,0.8161,0,0.5
1961,4,14,0.727,0,0.5
1961,2,113,0.6839,0,0.5
1962,1,75,0.8642,0,0.5
1962,3,38,0.7857,0,0.5
1962,2,113,0.709,0,0.5
1962,4,14,0.7032,0,0.5
1963,1,75,0.8658,0,0.5
1963,3,38,0.8352,0,0.5
1963,2,113,0.7438,0,0.5
1963,4,14,0.707,0,0.5
1964,1,75,0.8576,0,0.5
1964,3,38,0.8516,0,0.5
1964,2,113,0.7836,0,0.5
1964,4,14,0.7241,0,0.5
1965,3,38,0.861,0,0.5
1965,1,75,0.8499,0,0.5
1965,2,113,0.7817,0,0.5
1965,4,14,0.7248,0,0.5
1966,3,38,0.8899,0,0.5
1966,1,75,0.8505,0,0.5
1966,2,113,0.738,0,0.5
1966,4,14,0.703,0,0.5
1967,3,38,0.9078,0,0.5
1967,1,75,0.8579,0,0.5
1967,4,14,0.7233,0,0.5
1967,2,113,0.6785,0,0.5
1968,3,38,0.8858,0,0.5
1968,1,75,0.861,0,0.5
1968,4,14,0.7014,0,0.5
1968,2,113,0.624,0,0.5
1969,3,38,0.8573,0,0.5
1969,1,75,0.8572,0,0.5
1969,4,14,0.7218,0,0.5
1969,2,113,0.6383,0,0.5
1970,1,75,0.8644,0,0.5
1970,3,38,0.8116,0,0.5
1970,4,14,0.7291,0,0.5
1970,2,113,0.6546,0,0.5
1971,1,75,0.8662,0,0.5
1971,3,38,0.7691,0,0.5
1971,4,14,0.7325,0,0.5
1971,2,113,0.6935,0,0.5
1972,1,75,0.8657,0,0.5
1972,3,38,0.7402,0,0.5
1972,4,14,0.7355,0,0.5
1972,2,113,0.6916,0,0.5
1973,1,75,0.8651,0,0.5
1973,4,14,0.7118,0,0.5
1973,3,38,0.7053,0,0.5
1973,2,113,0.6434,0,0.5
1974,1,75,0.8584,0,0.5
1974,3,38,0.7329,0,0.5
1974,4,14,0.7287,0,0.5
1974,2,113,0.5763,0,0.5
1975,1,75,0.8361,0,0.5
1975,3,38,0.7678,0,0.5
1975,4,14,0.6856,0,0.5
1975,2,113,0.5155,0,0.5
1976,3,38,0.8615,0,0.5
1976,1,75,0.8392,0,0.5
1976,4,14,0.7248,0,0.5
1976,2,113,0.4998,1,0.5
1977,3,38,0.8843,0,0.5
1977,1,75,0.8325,0,0.5
1977,4,14,0.7313,0,0.5
1977,2,113,0.5155,0,0.5
1978,3,38,0.9239,0,0.5
1978,1,75,0.847,0,0.5
1978,4,14,0.7302,0,0.5
1978,2,113,0.5897,0,0.5
1979,3,38,0.8523,0,0.5
1979,1,75,0.8499,0,0.5
1979,4,14,0.7298,0,0.5
1979,2,113,0.6447,0,0.5
1980,1,75,0.8532,0,0.5
1980,3,38,0.8036,0,0.5
1980,4,14,0.7177,0,0.5
1980,2,113,0.7032,0,0.5
1981,1,75,0.8559,0,0.5
1981,2,113,0.7426,0,0.5
1981,4,14,0.7343,0,0.5
1981,3,38,0.7088,0,0.5
1982,1,75,0.8431,0,0.5
1982,2,113,0.7491,0,0.5
1982,4,14,0.733,0,0.5
1982,3,38,0.6372,0,0.5
1983,1,75,0.8477,0,0.5
1983,2,113,0.7354,0,0.5
1983,4,14,0.6903,0,0.5
1983,3,38,0.668,0,0.5
1984,1,75,0.8233,0,0.5
1984,4,14,0.723,0,0.5
1984,2,113,0.7121,0,0.5
1984,3,38,0.6538,0,0.5
1985,1,75,0.8293,0,0.5
1985,2,113,0.7243,0,0.5
1985,4,14,0.6764,0,0.5
1985,3,38,0.6213,0,0.5
1986,1,75,0.8522,0,0.5
1986,2,113,0.7587,0,0.5
1986,4,14,0.6961,0,0.5
1986,3,38,0.5327,0,0.5
1987,1,75,0.8872,0,0.5
1987,2,113,0.8195,0,0.5
1987,4,14,0.7165,0,0.5
1987,3,38,0.4138,1,0.5
1988,1,75,0.8858,0,0.5
1988,2,113,0.8472,0,0.5
1988,4,14,0.7214,0,0.5
1988,3,38,0.3507,1,0.5
1989,1,75,0.8861,0,0.5
1989,2,113,0.8477,0,0.5
1989,4,14,0.7227,0,0.5
1989,3,38,0.3492,1,0.5
1990,1,75,0.8875,0,0.5
1990,2,113,0.8333,0,0.5
1990,4,14,0.7231,0,0.5
1990,3,38,0.3424,1,0.5
1991,1,75,0.8962,0,0.5
1991,2,113,0.8185,0,0.5
1991,4,14,0.7485,0,0.5
1991,3,38,0.2118,1,0.5
1992,1,75,0.8837,0,0.5
1992,2,113,0.8172,0,0.5
1992,4,14,0.7261,0,0.5
1992,3,38,0.1833,1,0.5
1993,1,75,0.8893,0,0.5
1993,2,113,0.8169,0,0.5
1993,4,14,0.7273,0,0.5
1993,3,38,0.1273,1,0.5
1994,1,75,0.89,0,0.5
1994,2,113,0.8184,0,0.5
1994,4,14,0.7278,0,0.5
1994,3,38,0.1756,1,0.5
1995,1,75,0.8878,0,0.5
1995,2,113,0.8162,0,0.5
1995,4,14,0.7298,0,0.5
1995,3,38,0.2138,1,0.5
1996,1,75,0.8872,0,0.5
1996,2,113,0.8158,0,0.5
1996,4,14,0.729,0,0.5
1996,3,38,0.1865,1,0.5
1997,1,75,0.8874,0,0.5
1997,2,113,0.8199,0,0.5
1997,4,14,0.7292,0,0.5
1997,3,38,0.2504,1,0.5
1998,1,75,0.8891,0,0.5
1998,2,113,0.826,0,0.5
1998,4,14,0.7304,0,0.5
1998,3,38,0.3186,1,0.5
1999,1,75,0.8831,0,0.5
1999,2,113,0.8288,0,0.5
1999,4,14,0.7319,0,0.5
1999,3,38,0.3976,1,0.5
2000,1,75,0.8718,0,0.5
2000,2,113,0.8299,0,0.5
2000,4,14,0.7323,0,0.5
2000,3,38,0.464,1,0.5
2001,1,75,0.8647,0,0.5
2001,2,113,0.8317,0,0.5
2001,4,14,0.7314,0,0.5
2001,3,38,0.5915,0,0.5
2002,1,75,0.8499,0,0.5
2002,2,113,0.8313,0,0.5
2002,4,14,0.7346,0,0.5
2002,3,38,0.4875,1,0.5
2003,1,75,0.8461,0,0.5
2003,2,113,0.8298,0,0.5
2003,4,14,0.7334,0,0.5
2003,3,38,0.4561,1,0.5
2004,2,113,0.8311,0,0.5
2004,1,75,0.8078,0,0.5
2004,4,14,0.733,0,0.5
2004,3,38,0.4083,1,0.5
2005,2,113,0.8394,0,0.5
2005,1,75,0.7708,0,0.5
2005,4,14,0.7366,0,0.5
2005,3,38,0.5508,0,0.5
2006,2,113,0.8381,0,0.5
2006,1,75,0.7569,0,0.5
2006,4,14,0.7379,0,0.5
2006,3,38,0.5114,0,0.5
2007,2,113,0.8351,0,0.5
2007,4,14,0.7331,0,0.5
2007,1,75,0.7246,0,0.5
2007,3,38,0.4815,1,0.5
2008,2,113,0.828,0,0.5
2008,4,14,0.7288,0,0.5
2008,1,75,0.728,0,0.5
2008,3,38,0.5225,0,0.5
2009,2,113,0.8325,0,0.5
2009,4,14,0.7442,0,0.5
2009,1,75,0.7105,0,0.5
2009,3,38,0.5334,0,0.5
2010,2,113,0.8273,0,0.5
2010,4,14,0.7489,0,0.5
2010,1,75,0.7161,0,0.5
2010,3,38,0.4902,1,0.5
2011,2,113,0.8296,0,0.5
2011,4,14,0.7444,0,0.5
2011,1,75,0.7432,0,0.5
2011,3,38,0.4648,1,0.5
2012,2,113,0.828,0,0.5
2012,1,75,0.7773,0,0.5
2012,4,14,0.7474,0,0.5
2012,3,38,0.5171,0,0.5
2013,2,113,0.8296,0,0.5
2013,1,75,0.782,0,0.5
2013,4,14,0.7475,0,0.5
2013,3,38,0.6057,0,0.5
2014,2,113,0.8277,0,0.5
2014,4,14,0.7445,0,0.5
2014,1,75,0.7211,0,0.5
2014,3,38,0.6051,0,0.5
2015,2,113,0.7778,0,0.5
2015,4,14,0.7201,0,0.5
2015,1,75,0.6993,0,0.5
2015,3,38,0.6105,0,0.5
2016,2,113,0.7513,0,0.5
2016,4,14,0.7221,0,0.5
2016,3,38,0.6798,0,0.5
2016,1,75,0.6783,0,0.5
2017,3,38,0.8147,0,0.5
2017,2,113,0.7443,0,0.5
2017,4,14,0.7267,0,0.5
2017,1,75,0.663,0,0.5
2018,4,113,0.7669,0,0.5
2018,3,38,0.7494,0,0.5
2018,2,75,0.728,0,0.5
2018,1,14,0.5927,0,0.5
2019,3,38,0.7281,0,0.5
2019,4,113,0.7154,0,0.5
2019,2,75,0.7055,0,0.5
2019,1,14,0.621,0,0.5
2020,3,38,0.754,0,0.5
2020,2,75,0.6838,0,0.5
2020,4,113,0.6826,0,0.5
2020,1,14,0.5908,0,0.5
2021,3,38,0.7877,0,0.5
2021,4,113,0.6934,0,0.5
2021,2,75,0.6476,0,0.5
2021,1,14,0.6332,0,0.5
2022,3,38,0.7802,0,0.5
2022,4,113,0.6982,0,0.5
2022,2,75,0.6976,0,0.5
2022,1,14,0.6611,0,0.5
2023,3,38,0.7801,0,0.5
2023,4,113,0.7458,0,0.5
2023,1,14,0.6944,0,0.5
2023,2,75,0.6927,0,0.5
2024,2,75,0.7643,0,0.5
2024,4,113,0.7369,0,0.5
2024,3,38,0.7341,0,0.5
2024,1,14,0.7006,0,0.5
2025,3,38,0.7649,0,0.5
2025,2,75,0.7552,0,0.5
2025,4,113,0.7448,0,0.5
2025,1,14,0.7279,0,0.5
2026,3,38,0.8043,0,0.5
2026,2,75,0.7469,0,0.5
2026,4,113,0.7435,0,0.5
2026,1,14,0.7406,0,0.5
2027,3,38,0.7957,0,0.5
2027,1,14,0.7642,0,0.5
2027,4,113,0.736,0,0.5
2027,2,75,0.6857,0,0.5
2028,3,38,0.8164,0,0.5
2028,1,14,0.7714,0,0.5
2028,4,113,0.6928,0,0.5
2028,2,75,0.6351,0,0.5
2029,1,14,0.7453,0,0.5
2029,3,38,0.7185,0,0.5
2029,4,113,0.7181,0,0.5
2029,2,75,0.5859,0,0.5
2030,1,14,0.748,0,0.5
2030,4,113,0.6869,0,0.5
2030,3,38,0.648,0,0.5
2030,2,75,0.5471,0,0.5
2031,1,14,0.7864,0,0.5
2031,4,113,0.7018,0,0.5
2031,3,38,0.6492,0,0.5
2031,2,75,0.5388,0,0.5
2032,1,14,0.8243,0,0.5
2032,4,113,0.6669,0,0.5
2032,3,38,0.6452,0,0.5
2032,2,75,0.5699,0,0.5
2033,1,14,0.8431,0,0.5
2033,2,75,0.5834,0,0.5
2033,4,113,0.5798,0,0.5
2033,3,38,0.5332,0,0.5
2034,1,14,0.836,0,0.5
