abs_frame,local_frame,block_id,label,logit_score,continuity_score,ref_iou_score,combined_score,flagged,area_px,area_ratio,centroid_jump,reason
1009,259,1,brownish,0.1,0.8745,0.0,0.3024,1,11928,1.082,18.8,ok
1009,259,1,orange,0.1,0.9895,0.6636,0.5359,0,48188,1.021,1.4,ok
1009,259,1,spotted,0.1,0.993,0.0,0.3379,1,10453,1.001,1.1,ok
1010,260,1,darkest,0.1,0.9837,0.0,0.3351,1,12456,1.017,2.4,ok
1010,260,1,brownish,0.1,0.8876,0.0,0.3063,1,13486,1.131,16.9,ok
1010,260,1,orange,0.1,0.9903,0.6693,0.5379,0,48329,1.003,1.5,ok
1010,260,1,spotted,0.1,0.9949,0.0,0.3385,1,10395,0.994,0.8,ok
1011,261,1,darkest,0.1,0.9696,0.0,0.3309,1,12552,1.008,4.6,ok
1011,261,1,brownish,0.1,0.8662,0.0,0.2999,1,14463,1.072,20.1,ok
1011,261,1,orange,0.1,0.9338,0.6996,0.53,0,50821,1.052,9.9,ok
1011,261,1,spotted,0.1,0.9884,0.0,0.3365,1,10449,1.005,1.7,ok
1012,262,1,darkest,0.1,0.9547,0.0,0.3264,1,11523,0.918,6.8,ok
1012,262,1,brownish,0.1,0.7775,0.0,0.2733,1,17390,1.202,33.4,ok
1012,262,1,orange,0.1,0.8703,0.7785,0.5346,0,57494,1.131,19.5,ok
1012,262,1,spotted,0.1,0.974,0.0,0.3322,1,10864,1.04,3.9,ok
1013,263,1,darkest,0.1,0.9432,0.0,0.323,1,10347,0.898,6.7,ok
1013,263,1,brownish,0.1,0.8428,0.0,0.2928,1,17109,0.984,23.6,ok
1013,263,1,orange,0.1,0.9331,0.8279,0.5683,0,60682,1.055,10.0,ok
1013,263,1,spotted,0.1,0.9836,0.0,0.3351,1,10670,0.982,2.5,ok
1014,264,1,darkest,0.1,0.956,0.0,0.3268,1,9510,0.919,3.3,ok
1014,264,1,brownish,0.1,0.8557,0.0,0.2967,1,17545,1.025,21.6,ok
1014,264,1,orange,0.1,0.9215,0.8771,0.5796,0,64602,1.065,11.8,ok
1014,264,1,spotted,0.1,0.9883,0.0,0.3365,1,10593,0.993,1.8,ok
1015,265,1,darkest,0.1,0.9947,0.0,0.3384,1,9556,1.005,0.8,ok
1015,265,1,brownish,0.1,0.817,0.0,0.2851,1,16502,0.941,27.4,ok
1015,265,1,orange,0.1,0.9673,0.8941,0.5984,0,64999,1.006,4.9,ok
1015,265,1,spotted,0.1,0.9907,0.0,0.3372,1,10650,1.005,1.4,ok
1016,266,1,darkest,0.1,0.979,0.0,0.3337,1,9245,0.967,3.1,ok
1016,266,1,brownish,0.1,0.7877,0.0,0.2763,1,16834,1.02,31.9,ok
1016,266,1,orange,0.1,0.9383,0.8622,0.5801,0,63556,0.978,9.3,ok
1016,266,1,spotted,0.1,0.9936,0.0,0.3381,1,10680,1.003,1.0,ok
1017,267,1,darkest,0.1,0.9824,0.0,0.3347,1,9420,1.019,2.6,ok
1017,267,1,brownish,0.1,0.7286,0.0,0.2586,1,20526,1.219,40.7,ok
1017,267,1,orange,0.1,0.8943,0.8986,0.5779,0,65776,1.035,15.9,ok
1017,267,1,spotted,0.1,0.9954,0.0,0.3386,1,10663,0.998,0.7,ok
1018,268,1,darkest,0.1,0.9547,0.0,0.3264,1,9234,0.98,6.8,ok
1018,268,1,brownish,0.1,0.7511,0.0,0.2653,1,19337,0.942,37.3,ok
1018,268,1,orange,0.1,0.7925,0.7696,0.5086,0,55874,0.849,31.1,ok
1018,268,1,spotted,0.1,0.9972,0.0,0.3392,1,10608,0.995,0.4,ok
1019,269,1,darkest,0.1,0.9643,0.0,0.3293,1,9139,0.99,5.4,ok
1019,269,1,brownish,0.1,0.8352,0.0,0.2906,1,20957,1.084,24.7,ok
1019,269,1,orange,0.1,0.6792,0.6688,0.4444,0,48350,0.865,48.1,ok
1019,269,1,spotted,0.1,0.9953,0.0,0.3386,1,10550,0.995,0.7,ok
1020,270,1,darkest,0.1,0.9753,0.0002,0.3326,1,8781,0.961,3.7,ok
1020,270,1,brownish,0.1,0.7919,0.0,0.2776,1,18872,0.901,31.2,ok
1020,270,1,orange,0.1,0.8889,0.6617,0.5052,0,48899,1.011,16.7,ok
1020,270,1,spotted,0.1,0.9961,0.0,0.3388,1,10519,0.997,0.6,ok
1021,271,1,darkest,0.1,0.9852,0.0005,0.3357,1,8856,1.009,2.2,ok
1021,271,1,brownish,0.1,0.7502,0.0,0.2651,1,23425,1.241,37.5,ok
1021,271,1,orange,0.1,0.9391,0.6658,0.5215,0,49577,1.014,9.1,ok
1021,271,1,spotted,0.1,0.9883,0.0,0.3365,1,10314,0.981,1.8,ok
1022,272,1,darkest,0.1,0.9876,0.0008,0.3365,1,8780,0.991,1.9,ok
1022,272,1,brownish,0.1,0.8055,0.0,0.2817,1,23754,1.014,29.2,ok
1022,272,1,orange,0.1,0.9801,0.6491,0.5288,0,48179,0.972,3.0,ok
1022,272,1,spotted,0.1,0.9882,0.0,0.3365,1,10557,1.024,1.3,ok
1023,273,1,darkest,0.1,0.9871,0.0022,0.3368,1,8903,1.014,1.9,ok
1023,273,1,brownish,0.1,0.8064,0.0,0.2819,1,23743,1.0,29.0,ok
1023,273,1,orange,0.1,0.9584,0.6498,0.5225,0,48675,1.01,6.2,ok
1023,273,1,spotted,0.1,0.9931,0.0,0.3379,1,10703,1.014,1.0,ok
1024,274,1,darkest,0.1,0.9916,0.003,0.3384,1,9053,1.017,1.0,ok
1024,274,1,brownish,0.1,0.8646,0.0,0.2994,1,24246,1.021,20.3,ok
1024,274,1,orange,0.1,0.9459,0.6274,0.512,0,46547,0.956,8.1,ok
1024,274,1,spotted,0.1,0.9994,0.0,0.3398,1,10697,0.999,0.1,ok
1025,275,1,darkest,0.1,0.9975,0.0022,0.3399,1,9038,0.998,0.4,ok
1025,275,1,brownish,0.1,0.8487,0.0,0.2946,1,23531,0.971,22.7,ok
1025,275,1,orange,0.1,0.9823,0.6269,0.5228,0,46360,0.996,2.7,ok
1025,275,1,spotted,0.1,0.9988,0.0,0.3396,1,10723,1.002,0.2,ok
1026,276,1,darkest,0.1,0.9911,0.0036,0.3384,1,9198,1.018,0.9,ok
1026,276,1,brownish,0.1,0.8369,0.0,0.2911,1,22538,0.958,24.5,ok
1026,276,1,orange,0.1,0.9213,0.6178,0.5018,0,44930,0.969,11.8,ok
1026,276,1,spotted,0.1,0.9988,0.0,0.3396,1,10718,1.0,0.2,ok
1027,277,1,darkest,0.1,0.992,0.0046,0.339,1,9255,1.006,1.2,ok
1027,277,1,brownish,0.1,0.7713,0.0,0.2714,1,25442,1.129,34.3,ok
1027,277,1,orange,0.1,0.9141,0.6081,0.4967,0,43992,0.979,12.9,ok
1027,277,1,spotted,0.1,0.9962,0.0,0.3389,1,10795,1.007,0.6,ok
1028,278,1,darkest,0.1,0.9959,0.0035,0.3398,1,9179,0.992,0.4,ok
1028,278,1,brownish,0.1,0.763,0.0,0.2689,1,25134,0.988,35.5,ok
1028,278,1,orange,0.1,0.9124,0.625,0.5012,0,45643,1.038,13.1,ok
1028,278,1,spotted,0.1,0.9915,0.0,0.3375,1,10978,1.017,1.2,ok
1029,279,1,darkest,0.1,0.9945,0.0059,0.3401,1,9224,1.005,0.8,ok
1029,279,1,brownish,0.1,0.7424,0.0,0.2627,1,22380,0.89,38.6,ok
1029,279,1,orange,0.1,0.9136,0.6331,0.504,0,46809,1.026,13.0,ok
1029,279,1,spotted,0.1,0.9937,0.0,0.3381,1,11032,1.005,0.9,ok
1030,280,1,darkest,0.1,0.9875,0.0076,0.3385,1,9454,1.025,1.1,ok
1030,280,1,brownish,0.1,0.829,0.0,0.2887,1,22394,1.001,25.6,ok
1030,280,1,orange,0.1,0.9962,0.6313,0.5282,0,46454,0.992,0.5,ok
1030,280,1,spotted,0.1,0.9979,0.0,0.3394,1,11079,1.004,0.3,ok
1031,281,1,darkest,0.1,0.9806,0.0081,0.3366,1,9820,1.039,1.0,ok
1031,281,1,brownish,0.1,0.79,0.0,0.277,1,19588,0.875,31.5,ok
1031,281,1,orange,0.1,0.9706,0.6362,0.522,0,47132,1.015,4.4,ok
1031,281,1,spotted,0.1,0.997,0.0,0.3391,1,11060,0.998,0.5,ok
1032,282,1,darkest,0.1,0.9874,0.0087,0.3388,1,9660,0.984,1.9,ok
1032,282,1,brownish,0.1,0.7776,0.0,0.2733,1,22648,1.156,33.4,ok
1032,282,1,orange,0.1,0.9883,0.6358,0.5272,0,46794,0.993,1.8,ok
1032,282,1,spotted,0.1,0.9963,0.0,0.3389,1,11028,0.997,0.6,ok
1033,283,1,darkest,0.1,0.9906,0.0107,0.3404,1,9841,1.019,0.5,ok
1033,283,1,brownish,0.1,0.7778,0.0,0.2733,1,21847,0.965,33.3,ok
1033,283,1,orange,0.1,0.6998,0.7122,0.4636,0,53011,1.133,45.0,ok
1033,283,1,spotted,0.1,0.9974,0.0,0.3392,1,11024,1.0,0.4,ok
1034,284,1,darkest,0.1,0.9935,0.0129,0.3419,1,9865,1.002,1.0,ok
1034,284,1,brownish,0.1,0.8323,0.0,0.2897,1,21964,1.005,25.2,ok
1034,284,1,orange,0.1,0.9837,0.6997,0.545,0,51338,0.968,1.1,ok
1034,284,1,spotted,0.1,0.9963,0.0,0.3389,1,10959,0.994,0.5,ok
1035,285,1,darkest,0.1,0.9909,0.0132,0.3412,1,9688,0.982,1.1,ok
1035,285,1,brownish,0.1,0.8771,0.0,0.3031,1,21050,0.958,18.4,ok
1035,285,1,orange,0.1,0.9962,0.6919,0.5464,0,50952,0.992,0.1,ok
1035,285,1,spotted,0.1,0.9972,0.0,0.3392,1,10968,1.001,0.4,ok
1036,286,1,darkest,0.1,0.9844,0.0156,0.34,1,9427,0.973,2.3,ok
1036,286,1,brownish,0.1,0.8568,0.0,0.2971,1,21570,1.025,21.5,ok
1036,286,1,orange,0.1,0.9167,0.7166,0.53,0,53450,1.049,12.5,ok
1036,286,1,spotted,0.1,0.9992,0.0,0.3398,1,10953,0.999,0.1,ok
1037,287,1,darkest,0.1,0.9876,0.0138,0.3404,1,9656,1.024,1.9,ok
1037,287,1,brownish,0.1,0.906,0.0,0.3118,1,20719,0.961,14.1,ok
1037,287,1,orange,0.1,0.9236,0.6851,0.5226,0,50824,0.951,11.5,ok
1037,287,1,spotted,0.1,0.9961,0.0,0.3388,1,10889,0.994,0.6,ok
1038,288,1,darkest,0.1,0.9778,0.0146,0.3377,1,9246,0.958,2.0,ok
1038,288,1,brownish,0.1,0.8944,0.0,0.3083,1,19811,0.956,15.8,ok
1038,288,1,orange,0.1,0.9909,0.6896,0.5442,0,51321,1.01,1.4,ok
1038,288,1,spotted,0.1,0.9971,0.0,0.3391,1,10864,0.998,0.4,ok
1039,289,1,darkest,0.1,0.9672,0.0196,0.336,1,8884,0.961,4.9,ok
1039,289,1,brownish,0.1,0.9289,0.0,0.3187,1,19134,0.966,10.7,ok
1039,289,1,orange,0.1,0.9782,0.686,0.5393,0,51060,0.995,3.3,ok
1039,289,1,spotted,0.1,0.9958,0.0,0.3388,1,10829,0.997,0.6,ok
1040,290,1,darkest,0.1,0.966,0.026,0.3376,1,9054,1.019,5.1,ok
1040,290,1,brownish,0.1,0.9644,0.0,0.3293,1,19013,0.994,5.3,ok
1040,290,1,orange,0.1,0.9639,0.704,0.5404,0,52358,1.025,5.4,ok
1040,290,1,spotted,0.1,0.9974,0.0,0.3392,1,10773,0.995,0.3,ok
1041,291,1,darkest,0.1,0.9637,0.0308,0.3383,1,8809,0.973,5.4,ok
1041,291,1,brownish,0.1,0.9597,0.0,0.3279,1,18606,0.979,6.0,ok
1041,291,1,orange,0.1,0.9783,0.7074,0.5457,0,52718,1.007,3.3,ok
1041,291,1,spotted,0.1,0.9981,0.0,0.3394,1,10799,1.002,0.3,ok
1042,292,1,darkest,0.1,0.9654,0.0407,0.3418,1,8826,1.002,5.2,ok
1042,292,1,brownish,0.1,0.9672,0.0,0.3302,1,18395,0.989,4.9,ok
1042,292,1,orange,0.1,0.9969,0.7034,0.5501,0,52420,0.994,0.5,ok
1042,292,1,spotted,0.1,0.9909,0.0,0.3373,1,10607,0.982,0.9,ok
1043,293,1,darkest,0.1,0.9651,0.044,0.3428,1,8344,0.945,5.2,ok
1043,293,1,brownish,0.1,0.9624,0.0,0.3287,1,19662,1.069,5.6,ok
1043,293,1,orange,0.1,0.9806,0.7,0.5442,0,52354,0.999,2.9,ok
1043,293,1,spotted,0.1,0.9942,0.0,0.3383,1,10485,0.988,0.4,ok
1044,294,1,darkest,0.1,0.9578,0.0433,0.3403,1,7695,0.922,6.1,ok
1044,294,1,brownish,0.1,0.9704,0.0,0.3311,1,20202,1.027,4.4,ok
1044,294,1,orange,0.1,0.9546,0.6868,0.5324,0,50205,0.959,6.8,ok
1044,294,1,spotted,0.1,0.9875,0.0,0.3362,1,10338,0.986,1.9,ok
1045,295,1,darkest,0.1,0.9505,0.0475,0.3394,1,7661,0.996,7.4,ok
1045,295,1,brownish,0.1,0.9706,0.0,0.3312,1,20495,1.015,4.4,ok
1045,295,1,orange,0.1,0.9609,0.7051,0.5398,0,52978,1.055,5.9,ok
1045,295,1,spotted,0.1,0.9945,0.0,0.3384,1,10226,0.989,0.7,ok
1046,296,1,darkest,0.1,0.9396,0.0478,0.3362,1,7322,0.956,9.1,ok
1046,296,1,brownish,0.1,0.9742,0.0,0.3322,1,20457,0.998,3.9,ok
1046,296,1,orange,0.1,0.9951,0.7067,0.5505,0,52821,0.997,0.7,ok
1046,296,1,spotted,0.1,0.9972,0.0,0.3392,1,10224,1.0,0.4,ok
1047,297,1,darkest,0.1,0.94,0.0462,0.3359,1,7168,0.979,9.0,ok
1047,297,1,brownish,0.1,0.97,0.0,0.331,1,20098,0.982,4.5,ok
1047,297,1,orange,0.1,0.9903,0.7143,0.5514,0,53467,1.012,1.5,ok
1047,297,1,spotted,0.1,0.9938,0.0,0.3381,1,10099,0.988,0.7,ok
1048,298,1,darkest,0.1,0.9415,0.042,0.335,1,6522,0.91,8.8,ok
1048,298,1,brownish,0.1,0.9727,0.0,0.3318,1,20078,0.999,4.1,ok
1048,298,1,orange,0.1,0.959,0.7381,0.5491,0,55028,1.029,6.2,ok
1048,298,1,spotted,0.1,0.9667,0.0,0.33,1,9506,0.941,5.0,ok
1049,299,1,darkest,0.1,0.9106,0.0289,0.3219,1,5533,0.848,11.9,ok
1049,299,1,brownish,0.1,0.9782,0.0,0.3335,1,20126,1.002,3.3,ok
1049,299,1,orange,0.1,0.868,0.8457,0.5541,0,63033,1.145,19.8,ok
1049,299,1,spotted,0.1,0.9675,0.0,0.3302,1,9886,1.04,4.9,ok
1050,300,1,darkest,0.1,0.8952,0.0134,0.3126,1,4574,0.827,11.5,ok
1050,300,1,brownish,0.1,0.9751,0.0,0.3325,1,19820,0.985,3.7,ok
1050,300,1,orange,0.1,0.8971,0.9214,0.5855,0,67751,1.075,15.4,ok
1050,300,1,spotted,0.1,0.9774,0.0,0.3332,1,9988,1.01,3.4,ok
1051,301,1,darkest,0.1,0.8653,0.0038,0.3007,1,3603,0.788,9.0,ok
1051,301,1,brownish,0.1,0.9805,0.0,0.3342,1,19846,1.001,2.9,ok
1051,301,1,orange,0.1,0.9728,0.9303,0.611,0,69966,1.033,4.1,ok
1051,301,1,spotted,0.1,0.9537,0.0,0.3261,1,10416,1.043,6.9,ok
1052,302,1,darkest,0.1,0.9544,0.0008,0.3265,1,3310,0.919,6.8,ok
1052,302,1,brownish,0.1,0.969,0.0,0.3307,1,19747,0.995,4.7,ok
1052,302,1,orange,0.1,0.998,0.9295,0.6182,0,69928,0.999,0.3,ok
1052,302,1,spotted,0.1,0.9664,0.0,0.3299,1,10889,1.045,5.0,ok
1053,303,1,darkest,0.1,0.9327,0.0133,0.3238,1,3544,1.071,10.1,ok
1053,303,1,brownish,0.1,0.969,0.0,0.3307,1,19489,0.987,4.7,ok
1053,303,1,orange,0.1,0.9968,0.9296,0.6179,0,69518,0.994,0.5,ok
1053,303,1,spotted,0.1,0.95,0.0,0.325,1,10343,0.95,7.5,ok
1054,304,1,darkest,0.1,0.9508,0.0182,0.3307,1,3641,1.027,7.4,ok
1054,304,1,brownish,0.1,0.9733,0.0,0.332,1,19075,0.979,4.0,ok
1054,304,1,orange,0.1,0.9983,0.9308,0.6187,0,69760,1.003,0.2,ok
1054,304,1,spotted,0.1,0.9491,0.0,0.3247,1,10929,1.057,7.6,ok
1055,305,1,darkest,0.1,0.9412,0.022,0.329,1,3899,1.071,8.8,ok
1055,305,1,brownish,0.1,0.9935,0.0,0.3381,1,19290,1.011,1.0,ok
1055,305,1,orange,0.1,0.9974,0.9319,0.6188,0,69625,0.998,0.4,ok
1055,305,1,spotted,0.1,0.9526,0.0,0.3258,1,11283,1.032,7.1,ok
1056,306,1,darkest,0.1,0.9606,0.0184,0.3337,1,3654,0.937,5.9,ok
1056,306,1,brownish,0.1,0.9919,0.0,0.3376,1,19110,0.991,1.2,ok
1056,306,1,orange,0.1,0.9191,0.9009,0.586,0,67004,0.962,12.1,ok
1056,306,1,spotted,0.1,0.9599,0.0,0.328,1,11411,1.011,6.0,ok
1057,307,1,darkest,0.1,0.9426,0.0276,0.331,1,3751,1.027,8.6,ok
1057,307,1,brownish,0.1,0.9965,0.0,0.339,1,18979,0.993,0.3,ok
1057,307,1,orange,0.1,0.8134,0.8355,0.5347,0,61560,0.919,28.0,ok
1057,307,1,spotted,0.1,0.969,0.0,0.3307,1,11276,0.988,4.7,ok
1058,308,1,darkest,0.1,0.9288,0.0474,0.3329,1,4285,1.142,6.8,ok
1058,308,1,brownish,0.1,0.9921,0.0,0.3376,1,18824,0.992,1.2,ok
1058,308,1,orange,0.1,0.777,0.7348,0.4935,0,53933,0.876,33.4,ok
1058,308,1,spotted,0.1,0.9616,0.0,0.3285,1,11398,1.011,5.8,ok
1059,309,1,darkest,0.1,0.9489,0.0437,0.3378,1,4561,1.064,7.7,ok
1059,309,1,brownish,0.1,0.9839,0.0,0.3352,1,18501,0.983,2.4,ok
1059,309,1,orange,0.1,0.9595,0.7366,0.5488,0,55422,1.028,6.1,ok
1059,309,1,spotted,0.1,0.9276,0.0,0.3183,1,11870,1.041,10.9,ok
1060,310,1,darkest,0.1,0.8781,0.0641,0.3227,1,5673,1.244,9.1,ok
1060,310,1,brownish,0.1,0.9829,0.0,0.3349,1,18128,0.98,2.6,ok
1060,310,1,orange,0.1,0.9591,0.7181,0.5432,0,53771,0.97,6.1,ok
1060,310,1,spotted,0.1,0.9022,0.0,0.3106,1,11825,0.996,14.7,ok
1061,311,1,darkest,0.1,0.9544,0.0588,0.344,1,6185,1.09,6.8,ok
1061,311,1,brownish,0.1,0.9891,0.0,0.3367,1,18047,0.996,1.6,ok
1061,311,1,orange,0.1,0.9932,0.7211,0.5543,0,53052,0.987,1.0,ok
1061,311,1,spotted,0.1,0.9457,0.0,0.3237,1,12077,1.021,8.1,ok
1062,312,1,darkest,0.1,0.9616,0.0487,0.3431,1,5744,0.929,2.6,ok
1062,312,1,brownish,0.1,0.9827,0.0,0.3348,1,17812,0.987,2.6,ok
1062,312,1,orange,0.1,0.9691,0.7512,0.5561,0,55397,1.044,4.6,ok
1062,312,1,spotted,0.1,0.9286,0.0,0.3186,1,12678,1.05,10.7,ok
1063,313,1,darkest,0.1,0.9747,0.0443,0.3457,1,5467,0.952,1.8,ok
1063,313,1,brownish,0.1,0.9903,0.0,0.3371,1,17605,0.988,1.5,ok
1063,313,1,orange,0.1,0.9161,0.7772,0.548,0,58454,1.055,12.6,ok
1063,313,1,spotted,0.1,0.9203,0.0,0.3161,1,12355,0.975,12.0,ok
1064,314,1,darkest,0.1,0.9627,0.0457,0.3425,1,5671,1.037,5.6,ok
1064,314,1,brownish,0.1,0.9689,0.0,0.3307,1,17985,1.022,4.7,ok
1064,314,1,orange,0.1,0.9682,0.7634,0.5595,0,57322,0.981,4.8,ok
1064,314,1,spotted,0.1,0.9464,0.0,0.3239,1,13679,1.107,4.5,ok
1065,315,1,darkest,0.1,0.8555,0.005,0.2982,1,5511,0.972,21.7,ok
1065,315,1,brownish,0.1,0.9615,0.0,0.3285,1,18247,1.015,5.8,ok
1065,315,1,orange,0.1,0.964,0.7491,0.5539,0,56179,0.98,5.4,ok
1065,315,1,spotted,0.1,0.9261,0.0,0.3178,1,15702,1.148,4.1,ok
1066,316,1,darkest,0.1,0.7704,0.0319,0.2807,1,8042,1.459,9.7,ok
1066,316,1,brownish,0.1,0.9904,0.0,0.3371,1,17904,0.981,1.2,ok
1066,316,1,orange,0.1,0.9832,0.739,0.5567,0,55657,0.991,2.5,ok
1066,316,1,spotted,0.1,0.9465,0.0,0.324,1,17381,1.107,2.4,ok
1067,317,1,darkest,0.1,0.9121,0.0345,0.324,1,7164,0.891,13.2,ok
1067,317,1,brownish,0.1,0.9841,0.0,0.3352,1,17731,0.99,2.4,ok
1067,317,1,orange,0.1,0.9207,0.7632,0.5452,0,57691,1.037,11.9,ok
1067,317,1,spotted,0.1,0.9276,0.0,0.3183,1,19899,1.145,6.9,ok
1068,318,1,darkest,0.1,0.8901,0.0959,0.3358,1,7315,1.021,16.5,ok
1068,318,1,brownish,0.1,0.9865,0.0,0.336,1,17661,0.996,2.0,ok
1068,318,1,orange,0.1,0.9248,0.7785,0.551,0,58121,1.007,11.3,ok
1068,318,1,spotted,0.1,0.9473,0.0,0.3242,1,21196,1.065,7.9,ok
1069,319,1,darkest,0.1,0.9498,0.0976,0.3542,0,8049,1.1,5.0,ref_iou_drift
1069,319,1,brownish,0.1,0.978,0.0,0.3334,1,17604,0.997,3.3,ok
1069,319,1,orange,0.1,0.9822,0.7737,0.5668,0,57313,0.986,2.7,ok
1069,319,1,spotted,0.1,0.9513,0.0,0.3254,1,23259,1.097,6.0,ok
1070,320,1,darkest,0.1,0.9509,0.0498,0.3402,1,8840,1.098,6.9,ok
1070,320,1,brownish,0.1,0.958,0.0,0.3274,1,17827,1.013,6.3,ok
1070,320,1,orange,0.1,0.9707,0.7643,0.5605,0,57437,1.002,4.4,ok
1070,320,1,spotted,0.1,0.9905,0.0,0.3372,1,23699,1.019,1.2,ok
1071,321,1,darkest,0.1,0.6354,0.0665,0.2506,1,7346,0.831,54.7,ok
1071,321,1,brownish,0.1,0.945,0.0,0.3235,1,18203,1.021,8.2,ok
1071,321,1,orange,0.1,0.8903,0.7056,0.5188,0,52180,0.908,16.5,ok
1071,321,1,spotted,0.1,0.6561,0.0,0.2368,1,14322,0.604,51.6,ok
1072,322,1,darkest,0.1,0.9135,0.0884,0.3406,1,8617,1.173,5.8,ok
1072,322,1,brownish,0.1,0.9546,0.0,0.3264,1,18336,1.007,6.8,ok
1072,322,1,orange,0.1,0.9895,0.6979,0.5462,0,51319,0.983,1.6,ok
1072,322,1,spotted,0.1,0.9034,0.0,0.311,1,12003,0.838,5.6,ok
1073,323,1,darkest,0.1,0.4404,0.0,0.1721,1,4066,0.472,49.5,ok
1073,323,1,brownish,0.1,0.969,0.0,0.3307,1,18240,0.995,4.7,ok
1073,323,1,orange,0.1,0.9457,0.712,0.5373,0,52117,1.016,8.1,ok
1073,323,1,spotted,0.1,0.6945,0.0,0.2484,1,19336,1.611,34.4,ok
1074,324,1,darkest,0.1,0.6767,0.0057,0.2447,1,6695,1.647,34.8,ok
1074,324,1,brownish,0.1,0.9473,0.0,0.3242,1,17331,0.95,7.9,ok
1074,324,1,orange,0.1,0.9521,0.7195,0.5415,0,52642,1.01,7.2,ok
1074,324,1,spotted,0.1,0.8427,0.0,0.2928,1,14886,0.77,23.6,ok
1075,325,1,darkest,0.1,0.9738,0.0155,0.3368,1,6437,0.961,3.9,ok
1075,325,1,brownish,0.1,0.9515,0.0,0.3255,1,17711,1.022,7.3,ok
1075,325,1,orange,0.1,0.9728,0.7026,0.5426,0,51461,0.978,4.1,ok
1075,325,1,spotted,0.1,0.9114,0.0,0.3134,1,13253,0.89,13.3,ok
1076,326,1,darkest,0.1,0.4265,0.0,0.1679,1,2998,0.466,29.4,ok
1076,326,1,brownish,0.1,0.9381,0.0,0.3214,1,16909,0.955,9.3,ok
1076,326,1,orange,0.1,0.9428,0.6827,0.5277,0,50133,0.974,8.6,ok
1076,326,1,spotted,0.1,0.8285,0.0,0.2885,1,17800,1.343,23.2,ok
1077,327,1,darkest,0.1,0.3357,0.0088,0.1434,1,6981,2.329,27.8,ok
1077,327,1,brownish,0.1,0.9444,0.0,0.3233,1,16758,0.991,8.3,ok
1077,327,1,orange,0.1,0.9747,0.6728,0.5343,0,49518,0.988,3.8,ok
1077,327,1,spotted,0.1,0.8609,0.0,0.2983,1,13925,0.782,15.1,ok
1078,328,1,darkest,0.1,0.9227,0.0204,0.3229,1,8007,1.147,11.6,ok
1078,328,1,brownish,0.1,0.9181,0.0,0.3154,1,17202,1.026,12.3,ok
1078,328,1,orange,0.1,0.9752,0.6739,0.5347,0,49761,1.005,3.7,ok
1078,328,1,spotted,0.1,0.643,0.0,0.2329,1,20990,1.507,53.6,ok
1079,329,1,darkest,0.1,0.9517,0.0214,0.3319,1,7301,0.912,1.3,ok
1079,329,1,brownish,0.1,0.9356,0.0,0.3207,1,16899,0.982,9.7,ok
1079,329,1,orange,0.1,0.987,0.6802,0.5402,0,50235,1.01,1.9,ok
1079,329,1,spotted,0.1,0.9175,0.0,0.3153,1,18018,0.858,2.0,ok
1080,330,1,darkest,0.1,0.5761,0.0721,0.2344,1,3951,0.541,43.1,ok
1080,330,1,brownish,0.1,0.9463,0.0,0.3239,1,16754,0.991,8.1,ok
1080,330,1,orange,0.1,0.9715,0.6856,0.5371,0,51077,1.017,4.3,ok
1080,330,1,spotted,0.1,0.7414,0.0,0.2624,1,23199,1.288,38.8,ok
1081,331,1,darkest,0.1,0.0,0.0243,0.0473,1,13992,3.541,64.6,area_jump
1081,331,1,brownish,0.1,0.944,0.0,0.3232,1,15940,0.951,8.4,ok
1081,331,1,orange,0.1,0.8421,0.7638,0.5218,0,57060,1.117,23.7,ok
1081,331,1,spotted,0.1,0.9474,0.0,0.3242,1,20989,0.905,6.2,ok
1082,332,1,darkest,0.1,0.5164,0.0319,0.2045,1,7113,0.508,42.7,ok
1082,332,1,brownish,0.1,0.9587,0.0,0.3276,1,16205,1.017,6.2,ok
1082,332,1,orange,0.1,0.5345,0.8425,0.4531,0,63821,1.118,69.8,ok
1082,332,1,spotted,0.1,0.7376,0.0,0.2613,1,21834,1.04,39.4,ok
1083,333,1,darkest,0.1,0.2429,0.0126,0.1166,1,17884,2.514,56.0,ok
1083,333,1,brownish,0.1,0.9606,0.0,0.3282,1,16493,1.018,5.9,ok
1083,333,1,orange,0.1,0.7732,0.9353,0.5526,0,69649,1.091,34.0,ok
1083,333,1,spotted,0.1,0.8542,0.0,0.2963,1,24127,1.105,21.9,ok
1084,334,1,darkest,0.1,0.526,0.0234,0.2048,1,9181,0.513,49.5,ok
1084,334,1,brownish,0.1,0.9804,0.0,0.3341,1,17089,1.036,2.9,ok
1084,334,1,orange,0.1,0.9967,0.9332,0.619,0,69231,0.994,0.5,ok
1084,334,1,spotted,0.1,0.5677,0.0,0.2103,1,19672,0.815,64.8,ok
1085,335,1,darkest,0.1,0.2246,0.0074,0.1096,1,23418,2.551,54.8,ok
1085,335,1,brownish,0.1,0.9265,0.0,0.318,1,17512,1.025,11.0,ok
1085,335,1,orange,0.1,0.9916,0.9285,0.616,0,69965,1.011,1.3,ok
1085,335,1,spotted,0.1,0.7247,0.0,0.2574,1,16839,0.856,41.3,ok
1086,336,1,darkest,0.1,0.139,0.0255,0.0893,1,8603,0.367,62.8,ok
1086,336,1,brownish,0.1,0.9689,0.0,0.3307,1,17104,0.977,4.7,ok
