event_id,gt_id,reason,start,end,length,decision,notes
GT00489,57,unexpected_label,1902,1912,11,unreviewed,
GT00490,59,unexpected_label,1902,1912,11,unreviewed,
GT00491,27,unexpected_label,1973,1983,11,unreviewed,
GT00492,24,unexpected_label,1978,1988,11,unreviewed,
GT00493,26,unexpected_label,1983,1993,11,unreviewed,
GT00494,111,unexpected_label,127,136,10,unreviewed,
GT00495,63,unexpected_label,127,136,10,unreviewed,
GT00496,77,unexpected_label,127,136,10,unreviewed,
GT00497,82,unexpected_label,127,136,10,unreviewed,
GT00498,96,unexpected_label,127,136,10,unreviewed,
GT00499,103,unexpected_label,251,260,10,unreviewed,
GT00500,111,unexpected_label,251,260,10,unreviewed,
GT00501,84,unexpected_label,251,260,10,unreviewed,
GT00502,107,unexpected_label,785,794,10,unreviewed,
GT00503,20,unexpected_label,785,794,10,unreviewed,
GT00504,94,unexpected_label,785,794,10,unreviewed,
GT00505,39,unexpected_label,786,795,10,unreviewed,
GT00506,88,unexpected_label,786,795,10,unreviewed,
GT00507,22,unexpected_label,797,806,10,unreviewed,
GT00508,18,unexpected_label,1084,1093,10,unreviewed,
GT00509,25,unexpected_label,1084,1093,10,unreviewed,
GT00510,48,unexpected_label,1084,1093,10,unreviewed,
GT00511,60,unexpected_label,1084,1093,10,unreviewed,
GT00512,24,unexpected_label,1599,1608,10,unreviewed,
GT00513,46,unexpected_label,1599,1608,10,unreviewed,
GT00514,77,unexpected_label,250,258,9,unreviewed,
GT00515,82,unexpected_label,250,258,9,unreviewed,
GT00516,63,unexpected_label,262,270,9,unreviewed,
GT00517,86,unexpected_label,785,793,9,unreviewed,
GT00518,87,unexpected_label,785,793,9,unreviewed,
GT00519,24,unexpected_label,798,806,9,unreviewed,
GT00520,46,unexpected_label,798,806,9,unreviewed,
GT00521,107,unexpected_label,803,811,9,unreviewed,
GT00522,20,unexpected_label,803,811,9,unreviewed,
GT00523,39,unexpected_label,803,811,9,unreviewed,
GT00524,88,unexpected_label,803,811,9,unreviewed,
GT00525,94,unexpected_label,803,811,9,unreviewed,
GT00526,27,unexpected_label,807,815,9,unreviewed,
GT00527,40,unexpected_label,807,815,9,unreviewed,
GT00528,59,unexpected_label,807,815,9,unreviewed,
GT00529,26,unexpected_label,808,816,9,unreviewed,
GT00530,26,unexpected_label,1491,1499,9,unreviewed,
GT00531,57,unexpected_label,1491,1499,9,unreviewed,
GT00532,59,unexpected_label,1491,1499,9,unreviewed,
GT00533,46,unexpected_label,1509,1517,9,unreviewed,
GT00534,22,unexpected_label,1522,1530,9,unreviewed,
GT00535,45,unexpected_label,1522,1530,9,unreviewed,
GT00536,12,unexpected_label,1547,1555,9,unreviewed,
GT00537,27,unexpected_label,1547,1555,9,unreviewed,
GT00538,43,unexpected_label,1547,1555,9,unreviewed,
GT00539,24,unexpected_label,1635,1643,9,unreviewed,
GT00540,46,unexpected_label,1635,1643,9,unreviewed,
GT00541,15,unexpected_label,1899,1907,9,unreviewed,
GT00542,27,unexpected_label,1916,1924,9,unreviewed,
GT00543,57,unexpected_label,1916,1924,9,unreviewed,
GT00544,59,unexpected_label,1916,1924,9,unreviewed,
GT00545,18,unexpected_label,2037,2045,9,unreviewed,
GT00546,25,unexpected_label,2037,2045,9,unreviewed,
GT00547,32,unexpected_label,2037,2045,9,unreviewed,
GT00548,67,unexpected_label,2037,2045,9,unreviewed,
GT00549,103,unexpected_label,127,134,8,unreviewed,
GT00550,84,unexpected_label,127,134,8,unreviewed,
GT00551,57,unexpected_label,143,150,8,unreviewed,
GT00552,59,unexpected_label,143,150,8,unreviewed,
GT00553,63,unexpected_label,250,257,8,unreviewed,
GT00554,96,unexpected_label,251,258,8,unreviewed,
GT00555,86,unexpected_label,272,279,8,unreviewed,
GT00556,87,unexpected_label,272,279,8,unreviewed,
GT00557,86,unexpected_label,300,307,8,unreviewed,
GT00558,87,unexpected_label,300,307,8,unreviewed,
GT00559,22,unexpected_label,302,309,8,unreviewed,
GT00560,66,unexpected_label,302,309,8,unreviewed,
GT00561,22,unexpected_label,339,346,8,unreviewed,
GT00562,29,unexpected_label,339,346,8,unreviewed,
GT00563,66,unexpected_label,339,346,8,unreviewed,
GT00564,111,unexpected_label,450,457,8,unreviewed,
GT00565,77,unexpected_label,450,457,8,unreviewed,
GT00566,82,unexpected_label,450,457,8,unreviewed,
GT00567,22,unexpected_label,581,588,8,unreviewed,
GT00568,29,unexpected_label,581,588,8,unreviewed,
GT00569,66,unexpected_label,581,588,8,unreviewed,
GT00570,45,unexpected_label,675,682,8,unreviewed,
GT00571,103,unexpected_label,771,778,8,unreviewed,
GT00572,84,unexpected_label,771,778,8,unreviewed,
GT00573,39,unexpected_label,776,783,8,unreviewed,
GT00574,88,unexpected_label,776,783,8,unreviewed,
GT00575,15,unexpected_label,784,791,8,unreviewed,
GT00576,22,unexpected_label,1074,1081,8,unreviewed,
GT00577,45,unexpected_label,1074,1081,8,unreviewed,
GT00578,15,unexpected_label,1428,1435,8,unreviewed,
GT00579,24,unexpected_label,1437,1444,8,unreviewed,
GT00580,46,unexpected_label,1437,1444,8,unreviewed,
GT00581,15,unexpected_label,1864,1871,8,unreviewed,
GT00582,15,unexpected_label,1928,1935,8,unreviewed,
GT00583,46,unexpected_label,1928,1935,8,unreviewed,
GT00584,46,unexpected_label,1944,1951,8,unreviewed,
GT00585,27,unexpected_label,1963,1970,8,unreviewed,
GT00586,27,unexpected_label,1995,2002,8,unreviewed,
GT00587,57,unexpected_label,1995,2002,8,unreviewed,
GT00588,59,unexpected_label,1995,2002,8,unreviewed,
GT00589,22,unexpected_label,2031,2038,8,unreviewed,
GT00590,66,unexpected_label,2031,2038,8,unreviewed,
GT00591,107,unexpected_label,2167,2174,8,unreviewed,
GT00592,20,unexpected_label,2167,2174,8,unreviewed,
GT00593,39,unexpected_label,2167,2174,8,unreviewed,
GT00594,57,unexpected_label,2167,2174,8,unreviewed,
GT00595,88,unexpected_label,2167,2174,8,unreviewed,
GT00596,94,unexpected_label,2167,2174,8,unreviewed,
GT00597,15,unexpected_label,2989,2996,8,unreviewed,
GT00598,108,unexpected_label,3430,3437,8,unreviewed,
GT00599,43,unexpected_label,3430,3437,8,unreviewed,
GT00600,52,unexpected_label,3430,3437,8,unreviewed,
GT00601,57,unexpected_label,3430,3437,8,unreviewed,
GT00602,71,unexpected_label,3430,3437,8,unreviewed,
GT00603,80,unexpected_label,3430,3437,8,unreviewed,
GT00604,94,unexpected_label,3430,3437,8,unreviewed,
GT00605,99,unexpected_label,3430,3437,8,unreviewed,
GT00606,16,unexpected_label,3439,3446,8,unreviewed,
GT00607,20,unexpected_label,3439,3446,8,unreviewed,
GT00608,25,unexpected_label,3439,3446,8,unreviewed,
GT00609,32,unexpected_label,3439,3446,8,unreviewed,
GT00610,34,unexpected_label,3439,3446,8,unreviewed,
GT00611,37,unexpected_label,3439,3446,8,unreviewed,
GT00612,57,unexpected_label,184,190,7,unreviewed,
GT00613,59,unexpected_label,184,190,7,unreviewed,
GT00614,26,unexpected_label,251,257,7,unreviewed,
GT00615,78,unexpected_label,251,257,7,unreviewed,
GT00616,86,unexpected_label,310,316,7,unreviewed,
GT00617,87,unexpected_label,310,316,7,unreviewed,
GT00618,103,unexpected_label,450,456,7,unreviewed,
GT00619,84,unexpected_label,450,456,7,unreviewed,
GT00620,96,unexpected_label,450,456,7,unreviewed,
GT00621,22,unexpected_label,461,467,7,unreviewed,
GT00622,66,unexpected_label,461,467,7,unreviewed,
GT00623,57,unexpected_label,773,779,7,unreviewed,
GT00624,22,unexpected_label,1063,1069,7,unreviewed,
GT00625,45,unexpected_label,1063,1069,7,unreviewed,
GT00626,24,unexpected_label,1065,1071,7,unreviewed,
GT00627,46,unexpected_label,1065,1071,7,unreviewed,
GT00628,41,unexpected_label,1084,1090,7,unreviewed,
GT00629,71,unexpected_label,1084,1090,7,unreviewed,
GT00630,15,unexpected_label,1087,1093,7,unreviewed,
GT00631,57,unexpected_label,1448,1454,7,unreviewed,
GT00632,59,unexpected_label,1448,1454,7,unreviewed,
GT00633,24,unexpected_label,1488,1494,7,unreviewed,
GT00634,46,unexpected_label,1488,1494,7,unreviewed,
GT00635,24,unexpected_label,1513,1519,7,unreviewed,
GT00636,22,unexpected_label,1552,1558,7,unreviewed,
GT00637,45,unexpected_label,1552,1558,7,unreviewed,
GT00638,27,unexpected_label,1639,1645,7,unreviewed,
GT00639,57,unexpected_label,1639,1645,7,unreviewed,
GT00640,59,unexpected_label,1639,1645,7,unreviewed,
GT00641,15,unexpected_label,1873,1879,7,unreviewed,
GT00642,46,unexpected_label,1953,1959,7,unreviewed,
GT00643,26,unexpected_label,1961,1967,7,unreviewed,
GT00644,22,unexpected_label,1971,1977,7,unreviewed,
GT00645,45,unexpected_label,1971,1977,7,unreviewed,
GT00646,22,unexpected_label,2167,2173,7,unreviewed,
GT00647,66,unexpected_label,2167,2173,7,unreviewed,
GT00648,47,unexpected_label,2689,2695,7,unreviewed,
GT00649,18,unexpected_label,2989,2995,7,unreviewed,
GT00650,25,unexpected_label,2989,2995,7,unreviewed,
GT00651,41,unexpected_label,2989,2995,7,unreviewed,
GT00652,48,unexpected_label,2989,2995,7,unreviewed,
GT00653,71,unexpected_label,2989,2995,7,unreviewed,
GT00654,18,unexpected_label,3439,3445,7,unreviewed,
GT00655,15,unexpected_label,3441,3447,7,unreviewed,
GT00656,24,unexpected_label,3441,3447,7,unreviewed,
GT00657,40,unexpected_label,127,132,6,unreviewed,
GT00658,104,unexpected_label,131,136,6,unreviewed,
GT00659,26,unexpected_label,143,148,6,unreviewed,
GT00660,27,unexpected_label,145,150,6,unreviewed,
GT00661,22,unexpected_label,442,447,6,unreviewed,
GT00662,66,unexpected_label,442,447,6,unreviewed,
GT00663,25,unexpected_label,458,463,6,unreviewed,
GT00664,86,unexpected_label,474,479,6,unreviewed,
GT00665,87,unexpected_label,474,479,6,unreviewed,
GT00666,18,unexpected_label,570,575,6,unreviewed,
GT00667,24,unexpected_label,682,687,6,unreviewed,
GT00668,46,unexpected_label,682,687,6,unreviewed,
GT00669,22,unexpected_label,781,786,6,unreviewed,
GT00670,59,unexpected_label,798,803,6,unreviewed,
GT00671,89,unexpected_label,826,831,6,unreviewed,
GT00672,99,unexpected_label,826,831,6,unreviewed,
GT00673,22,unexpected_label,982,987,6,unreviewed,
GT00674,45,unexpected_label,982,987,6,unreviewed,
GT00675,57,unexpected_label,1052,1057,6,unreviewed,
GT00676,59,unexpected_label,1052,1057,6,unreviewed,
GT00677,57,unexpected_label,1084,1089,6,unreviewed,
GT00678,59,unexpected_label,1084,1089,6,unreviewed,
GT00679,107,unexpected_label,1109,1114,6,unreviewed,
GT00680,20,unexpected_label,1109,1114,6,unreviewed,
GT00681,39,unexpected_label,1109,1114,6,unreviewed,
GT00682,57,unexpected_label,1109,1114,6,unreviewed,
GT00683,88,unexpected_label,1109,1114,6,unreviewed,
GT00684,94,unexpected_label,1109,1114,6,unreviewed,
GT00685,22,unexpected_label,1438,1443,6,unreviewed,
GT00686,45,unexpected_label,1438,1443,6,unreviewed,
GT00687,24,unexpected_label,1530,1535,6,unreviewed,
GT00688,22,unexpected_label,1560,1565,6,unreviewed,
GT00689,45,unexpected_label,1560,1565,6,unreviewed,
GT00690,27,unexpected_label,1618,1623,6,unreviewed,
GT00691,57,unexpected_label,1618,1623,6,unreviewed,
GT00692,59,unexpected_label,1618,1623,6,unreviewed,
GT00693,22,unexpected_label,1649,1654,6,unreviewed,
GT00694,45,unexpected_label,1649,1654,6,unreviewed,
GT00695,43,unexpected_label,1747,1752,6,unreviewed,
GT00696,52,unexpected_label,1747,1752,6,unreviewed,
GT00697,57,unexpected_label,1747,1752,6,unreviewed,
GT00698,71,unexpected_label,1747,1752,6,unreviewed,
GT00699,80,unexpected_label,1747,1752,6,unreviewed,
GT00700,94,unexpected_label,1747,1752,6,unreviewed,
GT00701,46,unexpected_label,1983,1988,6,unreviewed,
GT00702,15,unexpected_label,2022,2027,6,unreviewed,
GT00703,24,unexpected_label,2022,2027,6,unreviewed,
GT00704,46,unexpected_label,2022,2027,6,unreviewed,
GT00705,108,unexpected_label,2305,2310,6,unreviewed,
GT00706,43,unexpected_label,2305,2310,6,unreviewed,
GT00707,71,unexpected_label,2305,2310,6,unreviewed,
GT00708,99,unexpected_label,2305,2310,6,unreviewed,
GT00709,60,unexpected_label,2989,2994,6,unreviewed,
GT00710,50,unexpected_label,3430,3435,6,unreviewed,
GT00711,26,unexpected_label,127,131,5,unreviewed,
GT00712,78,unexpected_label,127,131,5,unreviewed,
GT00713,89,unexpected_label,131,135,5,unreviewed,
GT00714,99,unexpected_label,131,135,5,unreviewed,
GT00715,26,unexpected_label,184,188,5,unreviewed,
GT00716,22,unexpected_label,185,189,5,unreviewed,
GT00717,45,unexpected_label,185,189,5,unreviewed,
GT00718,26,unexpected_label,202,206,5,unreviewed,
GT00719,57,unexpected_label,202,206,5,unreviewed,
GT00720,59,unexpected_label,202,206,5,unreviewed,
GT00721,31,unexpected_label,329,333,5,unreviewed,
GT00722,36,unexpected_label,329,333,5,unreviewed,
GT00723,86,unexpected_label,329,333,5,unreviewed,
GT00724,87,unexpected_label,329,333,5,unreviewed,
GT00725,86,unexpected_label,448,452,5,unreviewed,
GT00726,87,unexpected_label,448,452,5,unreviewed,
GT00727,18,unexpected_label,458,462,5,unreviewed,
GT00728,17,unexpected_label,575,579,5,unreviewed,
GT00729,18,unexpected_label,629,633,5,unreviewed,
GT00730,89,unexpected_label,771,775,5,unreviewed,
GT00731,99,unexpected_label,771,775,5,unreviewed,
GT00732,107,unexpected_label,775,779,5,unreviewed,
GT00733,20,unexpected_label,775,779,5,unreviewed,
GT00734,94,unexpected_label,775,779,5,unreviewed,
GT00735,40,unexpected_label,777,781,5,unreviewed,
GT00736,67,unexpected_label,779,783,5,unreviewed,
GT00737,81,unexpected_label,779,783,5,unreviewed,
GT00738,78,unexpected_label,782,786,5,unreviewed,
GT00739,24,unexpected_label,784,788,5,unreviewed,
GT00740,46,unexpected_label,784,788,5,unreviewed,
GT00741,15,unexpected_label,808,812,5,unreviewed,
GT00742,24,unexpected_label,808,812,5,unreviewed,
GT00743,46,unexpected_label,808,812,5,unreviewed,
GT00744,89,unexpected_label,813,817,5,unreviewed,
GT00745,99,unexpected_label,813,817,5,unreviewed,
GT00746,40,unexpected_label,821,825,5,unreviewed,
GT00747,22,unexpected_label,1089,1093,5,unreviewed,
GT00748,45,unexpected_label,1089,1093,5,unreviewed,
GT00749,15,unexpected_label,1095,1099,5,unreviewed,
GT00750,18,unexpected_label,1095,1099,5,unreviewed,
GT00751,19,unexpected_label,1095,1099,5,unreviewed,
GT00752,25,unexpected_label,1095,1099,5,unreviewed,
GT00753,41,unexpected_label,1095,1099,5,unreviewed,
GT00754,42,unexpected_label,1095,1099,5,unreviewed,
GT00755,48,unexpected_label,1095,1099,5,unreviewed,
GT00756,5,unexpected_label,1095,1099,5,unreviewed,
GT00757,56,unexpected_label,1095,1099,5,unreviewed,
GT00758,60,unexpected_label,1095,1099,5,unreviewed,
GT00759,71,unexpected_label,1095,1099,5,unreviewed,
GT00760,22,unexpected_label,1248,1252,5,unreviewed,
GT00761,45,unexpected_label,1248,1252,5,unreviewed,
GT00762,27,unexpected_label,1448,1452,5,unreviewed,
GT00763,15,unexpected_label,1450,1454,5,unreviewed,
GT00764,57,unexpected_label,1511,1515,5,unreviewed,
GT00765,59,unexpected_label,1511,1515,5,unreviewed,
GT00766,57,unexpected_label,1568,1572,5,unreviewed,
GT00767,59,unexpected_label,1568,1572,5,unreviewed,
GT00768,22,unexpected_label,1581,1585,5,unreviewed,
GT00769,45,unexpected_label,1581,1585,5,unreviewed,
GT00770,46,unexpected_label,1616,1620,5,unreviewed,
GT00771,50,unexpected_label,1748,1752,5,unreviewed,
GT00772,15,unexpected_label,1836,1840,5,unreviewed,
GT00773,41,unexpected_label,1836,1840,5,unreviewed,
GT00774,60,unexpected_label,1836,1840,5,unreviewed,
GT00775,71,unexpected_label,1836,1840,5,unreviewed,
GT00776,22,unexpected_label,1852,1856,5,unreviewed,
GT00777,45,unexpected_label,1852,1856,5,unreviewed,
GT00778,27,unexpected_label,1891,1895,5,unreviewed,
GT00779,57,unexpected_label,1891,1895,5,unreviewed,
GT00780,59,unexpected_label,1891,1895,5,unreviewed,
GT00781,57,unexpected_label,1926,1930,5,unreviewed,
GT00782,59,unexpected_label,1926,1930,5,unreviewed,
GT00783,12,unexpected_label,1932,1936,5,unreviewed,
GT00784,43,unexpected_label,1932,1936,5,unreviewed,
GT00785,27,unexpected_label,1939,1943,5,unreviewed,
GT00786,57,unexpected_label,1939,1943,5,unreviewed,
GT00787,59,unexpected_label,1939,1943,5,unreviewed,
GT00788,26,unexpected_label,1955,1959,5,unreviewed,
GT00789,86,unexpected_label,2046,2050,5,unreviewed,
GT00790,87,unexpected_label,2046,2050,5,unreviewed,
GT00791,57,unexpected_label,2983,2987,5,unreviewed,
GT00792,59,unexpected_label,2983,2987,5,unreviewed,
GT00793,60,unexpected_label,2983,2987,5,unreviewed,
GT00794,35,unexpected_label,3431,3435,5,unreviewed,
GT00795,12,unexpected_label,3442,3446,5,unreviewed,
GT00796,22,unexpected_label,165,168,4,unreviewed,
GT00797,45,unexpected_label,165,168,4,unreviewed,
GT00798,24,unexpected_label,181,184,4,unreviewed,
GT00799,46,unexpected_label,181,184,4,unreviewed,
GT00800,18,unexpected_label,198,201,4,unreviewed,
GT00801,25,unexpected_label,198,201,4,unreviewed,
GT00802,48,unexpected_label,198,201,4,unreviewed,
GT00803,15,unexpected_label,200,203,4,unreviewed,
GT00804,24,unexpected_label,200,203,4,unreviewed,
GT00805,46,unexpected_label,200,203,4,unreviewed,
GT00806,40,unexpected_label,263,266,4,unreviewed,
GT00807,26,unexpected_label,267,270,4,unreviewed,
GT00808,78,unexpected_label,267,270,4,unreviewed,
GT00809,25,unexpected_label,271,274,4,unreviewed,
GT00810,32,unexpected_label,271,274,4,unreviewed,
GT00811,67,unexpected_label,271,274,4,unreviewed,
GT00812,89,unexpected_label,271,274,4,unreviewed,
GT00813,99,unexpected_label,271,274,4,unreviewed,
GT00814,22,unexpected_label,276,279,4,unreviewed,
GT00815,66,unexpected_label,276,279,4,unreviewed,
GT00816,22,unexpected_label,284,287,4,unreviewed,
GT00817,66,unexpected_label,284,287,4,unreviewed,
GT00818,18,unexpected_label,291,294,4,unreviewed,
GT00819,25,unexpected_label,291,294,4,unreviewed,
GT00820,32,unexpected_label,291,294,4,unreviewed,
GT00821,67,unexpected_label,291,294,4,unreviewed,
GT00822,22,unexpected_label,315,318,4,unreviewed,
GT00823,66,unexpected_label,315,318,4,unreviewed,
GT00824,86,unexpected_label,318,321,4,unreviewed,
GT00825,87,unexpected_label,318,321,4,unreviewed,
GT00826,22,unexpected_label,325,328,4,unreviewed,
GT00827,66,unexpected_label,325,328,4,unreviewed,
GT00828,25,unexpected_label,446,449,4,unreviewed,
GT00829,32,unexpected_label,446,449,4,unreviewed,
GT00830,67,unexpected_label,446,449,4,unreviewed,
GT00831,31,unexpected_label,559,562,4,unreviewed,
GT00832,36,unexpected_label,559,562,4,unreviewed,
GT00833,86,unexpected_label,559,562,4,unreviewed,
GT00834,87,unexpected_label,559,562,4,unreviewed,
GT00835,17,unexpected_label,588,591,4,unreviewed,
GT00836,25,unexpected_label,588,591,4,unreviewed,
GT00837,32,unexpected_label,588,591,4,unreviewed,
GT00838,67,unexpected_label,588,591,4,unreviewed,
GT00839,22,unexpected_label,598,601,4,unreviewed,
GT00840,29,unexpected_label,598,601,4,unreviewed,
GT00841,66,unexpected_label,598,601,4,unreviewed,
GT00842,18,unexpected_label,624,627,4,unreviewed,
GT00843,22,unexpected_label,634,637,4,unreviewed,
GT00844,66,unexpected_label,634,637,4,unreviewed,
GT00845,15,unexpected_label,643,646,4,unreviewed,
GT00846,18,unexpected_label,643,646,4,unreviewed,
GT00847,24,unexpected_label,643,646,4,unreviewed,
GT00848,25,unexpected_label,643,646,4,unreviewed,
GT00849,41,unexpected_label,643,646,4,unreviewed,
GT00850,46,unexpected_label,643,646,4,unreviewed,
